system:index,pop_child_total,pop_exposed_agricultural_drought_fao_1984-2023,pop_exposed_air_pollution_pm25_1998-2023,pop_exposed_coastal_flood_100yr_jrc_2024,pop_exposed_drought_spei_terraclimate_1958-2025,pop_exposed_drought_spi_terraclimate_1958-2025,pop_exposed_drought_topic,pop_exposed_extreme_heat_ecmwf_2014-2024,pop_exposed_fire_FRP_nasa_2001-2024,pop_exposed_fire_frequency_nasa_2001-2023,pop_exposed_fire_topic,pop_exposed_heatwave_duration_ecmwf_2014-2024,pop_exposed_heatwave_frequency_ecmwf_2014-2024,pop_exposed_heatwave_severity_ecmwf_2014-2024,pop_exposed_heatwave_topic,pop_exposed_river_flood_100yr_jrc_2024,pop_exposed_sand_dust_storm_unccd_2024,pop_exposed_tropical_storm_100yr_giri_2024,pop_exposed_vectorborne_malariapf_2012-2022,pop_exposed_vectorborne_malariapv_2012-2022,pop_mhi_p75,pop_mhi_p80,pop_mhi_p85,pop_mhi_p90,pop_mhi_p95,pop_topic_ge_1,pop_topic_ge_2,pop_topic_ge_3,pop_topic_ge_4,pop_topic_ge_5,pop_topic_ge_6,pop_topic_ge_7,pop_topic_ge_8,pop_total,ucode,.geo
0000000000000000042d,2413232.746384544,2179849.5521152155,2413125.9258966865,0.0,2388921.093336576,1796914.3147208781,2413017.505743831,1745246.808519992,2250.3975929038897,7607.9168222915905,9858.31441519548,113723.57291090941,268310.50591742445,109363.10563918683,381215.08128329687,292772.00122974114,299809.2450334779,0.0,0.0,0.0,1764339.2038266226,1525191.7947766078,917299.5244541052,261980.5727742056,7621.582003960108,2413213.696596608,1940483.5463103736,722923.4958846539,63900.367854368575,1397.849579530768,0.0,0.0,0.0,7097033.373726491,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042e,120567.41214028832,100401.06365598612,120567.41214028832,0.0,120567.29942528896,120567.41214028832,120567.41214028832,12727.04585885301,2237.301694942973,0.0026326783731871963,2237.304327621346,60235.380637102455,31953.00355658191,54.8366450429894,67702.07674316944,8998.62254786258,12489.377598143057,0.0,0.0,0.0,62215.62154737314,22614.843682042585,11747.32218504232,4383.970844470898,0.0,120567.41214028832,90791.29269616627,12576.654977371416,786.4794021117516,0.0,0.0,0.0,0.0,411331.33519970864,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042f,6720.57295040429,0.0,6720.57295040429,0.0,194.41192145552486,0.0,194.41192145552486,0.0,0.0,0.0,0.0,1562.414331881132,1106.82458954308,220.381518346956,1711.589333809482,188.44545714883134,5330.163756678499,0.0,0.0,0.0,15.016150891780853,0.0,0.0,0.0,0.0,5968.279247000966,1120.2163445111719,286.28889299044386,49.825984589755535,0.0,0.0,0.0,0.0,20697.393327932463,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000430,27749.743268915383,,17097.196130558797,0.0,14804.555917266265,15726.385643523607,22350.19596260818,0.0,0.29301899671554565,0.0,0.29301899671554565,12763.296464835661,17179.08295057537,238.15192188830406,17693.18639005948,5814.959971241861,26021.953784592595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27673.284601777505,26557.47038634204,12360.894030561114,5288.940108818173,0.0,0.0,0.0,0.0,101326.20036161551,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000431,295516.3754652295,255476.29172682835,295516.3754652295,0.0,191338.86465026252,144309.26061770643,286662.1101024901,246250.06697642044,1061.150089298375,2.8531730151735246,1064.0032623135485,0.0,0.0,442.87426461205905,442.87426461205905,8580.184295374638,46748.75820637552,0.0,0.0,0.0,188797.81536030435,92405.65327112647,66388.38886780104,0.0,0.0,295228.3548023504,264270.2007924091,29247.999693380178,1001.4418194467091,0.0,0.0,0.0,0.0,837335.6194461858,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000432,1576973.7527822945,1264118.4271414676,1575658.880912302,0.0,1121605.6049820893,845949.9768288112,1513980.6183123766,463557.4538001063,10550.079587767761,30212.124969622557,40422.18331572578,12209.336137538916,317478.83021177247,196568.34929090805,505223.92854006204,114849.39387999248,152940.77629932377,0.0,0.0,0.0,1092754.6326237214,923696.930629917,622646.317377361,113819.185957948,20449.19223802522,1532177.82716508,927319.5422841426,304304.2671650292,25810.37470631406,1350.0526566091123,12.290170412199279,0.0,0.0,6644440.741170818,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000433,150742.6659520081,70760.98330223784,150735.08103153945,0.0,1.5764590023900382,94967.45284768398,128070.35227169105,50581.741220744334,39224.424672515524,18167.478223364673,42081.59957103275,9141.76003047426,75653.03374441902,94655.3776095186,104002.18125253826,2864.5771095343857,16530.47758563365,0.0,0.0,0.0,80275.10680768003,64039.22774937349,30028.587691530658,19738.92981456384,0.0,149993.17658457824,127635.05165394829,58572.471883752245,7781.516723973704,148.71216492198897,0.0,0.0,0.0,841266.0731358713,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000434,211589.08394427528,46486.266603126554,192802.96828234242,0.0,74900.96150750676,70562.4111918471,124236.75212829614,0.0,1780.8562668382433,61.86288924599979,1780.8562668382433,36372.69191864012,49900.90489684767,9371.601855069483,80244.91199413309,23702.266098694836,85639.02892451691,0.0,0.0,0.0,12964.11215706631,8331.48084265999,1222.3232682429623,1203.8161613259833,1178.6823477212706,192295.40013751763,109607.33423462762,13404.23422141695,296.84681891700893,0.0,0.0,0.0,0.0,768889.477833508,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000435,29032.92341936889,,143.2154128663242,0.0,11469.503598741008,23086.680854823368,23120.97592322521,0.0,0.0,0.0,0.0,211.55515468865633,0.0,575.8834704512265,787.4386251398828,830.5439244071022,25082.203834796688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27953.101916822532,21011.564735399923,851.6750204057898,4.820634940639138,0.0,0.0,0.0,0.0,94589.14538744706,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000436,23767.314904154733,18916.826370314157,23453.345117026463,0.0,22868.74345238763,23367.700278157477,23767.314904154733,22372.22125581007,0.0,0.0,0.0,0.0,13.059171004824748,134.42916874270304,145.93613774305413,3626.68010239226,4686.991910624325,0.0,0.0,0.0,8530.33037315925,7554.814732774903,6203.879469755542,790.2313201111392,0.0,23767.314904154733,23733.129014131126,6187.12221890885,827.3523307905416,84.22584273919347,0.0,0.0,0.0,112279.68787136955,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000437,1427316.9036634841,570842.2816081417,1424817.1703100894,0.0,226191.0345011228,947789.4035927778,1269486.3545872692,484546.58775532537,46585.1605115909,48331.059778428586,94732.52376923162,40812.2090769665,74236.13826976545,933489.1445189185,1005216.337392617,98872.99113422848,134525.16089769333,0.0,0.0,0.0,825162.482693621,678287.8919669978,345923.2509378478,34859.90389913875,1097.6681069871665,1389673.9427742544,1250864.2614899676,379678.5428012262,64862.56241361832,2266.945142409363,33.70091488957405,0.0,0.0,8491416.31017429,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000438,160469.71099389417,68341.81557547217,160362.84977179408,0.0,78842.4885846953,64381.95449163835,137953.58510840771,18866.899957278463,2106.5512423599703,581.8403895922789,2665.8943226919105,13760.51537882602,42984.83079406978,51610.264043194074,101700.59487584929,23498.318126988903,17219.202455855837,0.0,0.0,0.0,51608.80060945609,37544.111838259625,18926.880624242647,6037.360681305854,328.27854489422236,154469.57137590402,105148.56759627891,33390.08089920555,7322.331862206771,1523.1989634451752,50.744150031698155,0.0,0.0,786866.0842847056,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000439,260418.8183205777,85283.52926913182,250942.89547518085,0.0,15288.372996028282,20642.01247690287,111221.43972072421,0.0,4410.800866466569,10428.926918136296,14752.928576564938,18163.476771769263,1962.2755481694783,22201.206772720714,37953.53733738407,73452.54598755288,69750.44316041018,0.0,0.9291419982910156,0.9291419982910156,135415.40749796986,83790.011408579,4749.349592715006,308.5895373580279,0.0,202008.41750024358,84463.01954018441,17569.158052882707,3090.2996893255277,0.0,0.0,0.0,0.0,1354860.3730328744,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043a,191136.4764888236,1463.6009520154912,1009.6538659711659,0.0,166147.02419671667,184925.65427928983,189396.16738920243,0.0,501.52918346971273,0.0,501.52918346971273,50716.39976222888,44659.53372809693,84532.57462106338,130838.71768382002,20571.555024108337,32057.80177409589,0.0,0.0,0.0,8725.464971246416,142.105110124583,142.105110124583,114.97378921508789,114.97378921508789,189672.3292287153,148201.00593386788,35218.6249265677,273.8109655454755,0.0,0.0,0.0,0.0,548763.8329020259,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043b,52471.33551854809,1145.6608822333365,52110.735838720575,0.0,6592.289511471792,8094.429816951706,8425.441975962167,74.55328892127727,26.484260074561462,0.0,26.484260074561462,122.43250018556137,120.26963597761265,1806.652136496235,2025.2974374527034,2729.241564867598,20514.946335229957,0.0,0.0,0.0,263.8436941600012,0.0,0.0,0.0,0.0,25566.682223803247,7026.891659400921,1182.843296271396,19.547683032695204,0.0,0.0,0.0,0.0,260969.44512386617,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043c,191643.59092880116,74139.96061126661,191611.99926478305,0.0,190195.30372606916,155520.34289899195,190603.65014309544,154757.46696763654,115.61862218595343,13017.133283533109,13113.94063273926,946.3281417087364,48125.57648087418,12418.224065842702,60496.08599468049,9219.44620443196,45142.76538362229,0.0,0.0,0.0,120455.20299320781,114911.9010233607,109485.70899964053,29270.853588034322,15.736983003182104,191139.37428470043,179652.48520090073,72386.21637844614,26717.843504053562,3411.177821160705,26.258136944437865,0.0,0.0,1054823.8250117868,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043d,17466.928627078843,5439.538835170682,17466.928627078843,0.0,14431.16231189109,17242.12598196315,17381.113724240637,0.0,166.73317016568035,0.0,166.73317016568035,12565.522064640729,12613.949721728994,13323.199292837671,13824.454026774929,1510.0116480429842,7816.227452694029,0.0,0.0,0.0,178.53152413386852,178.53152413386852,0.0,0.0,0.0,17462.082503068683,16510.56807116528,6683.86945952651,42.01998815778643,0.0,0.0,0.0,0.0,66026.95660686915,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e,965191.3744390476,555.4113566710172,965191.3744390476,0.0,171607.64577589976,0.0,171644.73151329026,0.0,14916.413844456602,2372.849133511327,17108.61499116775,630076.6123136887,806758.7686053752,0.0,820240.5153562052,63697.298989973235,90.46194096972613,0.0,3973.012740768386,4620.738358193832,143546.35904064323,117647.04432257832,84632.19791386108,49135.54652767602,21278.87345000971,903142.6339360795,143318.39227138387,25518.79705680157,801.7995273410925,0.0,0.0,0.0,0.0,4482582.884631181,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043f,713531.7418122144,139800.14681789884,681913.2083155968,0.0,37812.66818447898,26210.916982773982,168633.9727283355,0.0,76090.70452710292,34145.769343501604,100744.77909430832,552598.3853262592,594247.9208358119,7284.7687429980615,629148.6528890351,39106.003078256275,15362.937919638847,0.0,9.012925205200766,10.742092924192544,108637.26014270642,72144.61018445494,50533.085684133264,27724.765699310738,1685.3642435519578,663935.6147646345,263458.7255559688,24610.786218664816,898.7585418187388,92.46062848716974,0.0,0.0,0.0,3409637.0686191437,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440,471474.64463113295,90481.76477703155,25522.812523072294,0.0,350452.98484946403,344898.1462575124,465517.27759469254,0.0,2043.1205581759714,4673.084582666401,6494.864469858134,379008.4003788758,127201.65594576966,39067.44505569357,388917.0460004605,36173.42263890634,59776.59673686972,0.0,0.0,0.0,119238.29707003197,65677.22359369755,64045.67988604412,8368.14315886749,268.32057109102607,470547.1195892156,398661.57066084864,82248.52825301046,5421.988937712507,0.0,0.0,0.0,0.0,1484187.9041587948,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000441,240976.71781242086,64085.608834609695,240469.0954848511,0.0,203279.20940956502,229167.2087889163,229856.77870403434,81.17398180208693,77.51108601130545,10216.47439457364,10293.985480584946,1554.1115830048802,12690.601741512797,17523.39345529781,22823.43867122962,15889.821029685287,68941.92106711028,0.0,0.0,0.0,140550.27624856395,77399.94004299126,26541.366902799717,0.0,0.0,236132.14508480768,97649.83205491034,12689.421144684049,1415.7206500444931,0.0,0.0,0.0,0.0,1370095.3849475053,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,50877.49722735885,22879.20466418437,50873.002342368694,0.0,21705.650108634425,41181.161961542384,48906.58506805476,18264.986838798417,234.89608373027295,329.7751717794954,564.6712555097683,0.0,42.24714701346238,1704.7600515835961,1713.6347545720796,1894.3131329637786,17211.89919607814,0.0,0.0,0.0,22391.282651606292,15389.954869231617,11138.099882111615,9380.510814017405,0.0,50588.61922156725,30085.18575355252,7065.545036578744,815.923833262922,0.8164010155014694,0.0,0.0,0.0,289438.9876408496,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000443,3745715.561550525,586705.0074466227,3730631.9216727642,0.0,27702.80938047683,0.0,604448.3625310068,92600.88044458642,143545.0924634359,128269.42458048472,259800.4354961085,3398657.5033236314,3500244.7260455796,0.0,3522284.971381069,263472.6863087223,11581.687163594444,593406.5929243885,881.7026976470961,887.2998256062283,1378387.56438588,835357.0353532459,590943.5415957716,432250.6368016093,110332.01663046988,3742371.305381324,1415017.1499248787,186323.11534063736,3883.111175227013,0.9344274091954324,0.0,0.0,0.0,1.799902955361381E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000444,9896804.004592322,3777478.355738197,9895180.830446117,0.0,3109552.6143276887,100670.44808263074,5661640.791008752,1035154.5928433517,472035.670837957,204447.36915523477,642067.2113869383,4994512.324399407,6210009.922368343,417591.9275242229,6713457.966294715,569318.9943741345,11826.93061089616,0.0,0.0,0.0,3145244.792102514,2030578.9819457086,1296691.777262838,667598.3483436762,142862.24802657816,8979019.008010685,5026037.782939821,618494.8247630838,9914.870805199967,0.0,0.0,0.0,0.0,4.514184411962859E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445,5432659.711063962,2979425.434912539,5429349.731976863,0.0,668275.4169624839,593397.7628747838,3417674.693233401,520942.0923421604,16829.759682964323,235847.47816499326,252291.06137347704,3549078.367191092,2678167.5269633764,699100.7902089043,4185546.9453246947,532542.8039333924,11855.785876891478,0.0,0.0,0.0,3791660.1627094564,2110424.6510929517,1038196.5770467815,468069.4140096322,135557.2230634398,5022019.592344072,3073188.5121776056,777994.2552706478,45133.176879642124,2517.8454120455353,0.0,0.0,0.0,3.527242486263595E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446,3374570.4051042367,2119654.364556366,3373911.4014337636,0.0,1387364.0888704383,1738376.497571427,3119922.238299282,0.0,24017.217830566355,48157.1579218757,72174.37575244205,347657.7328471674,2009011.0365388894,639431.4542178158,2542231.149495965,176978.8194465534,295880.5803206112,0.0,0.0,0.0,1764500.275718911,1019413.5811228089,584570.9598521967,399412.73071281385,55870.93285790472,3347228.038632458,2471867.960476474,366497.36028927594,20926.24460451627,667.5593121288257,0.0,0.0,0.0,1.6898704868404943E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447,6398.136426134103,19.52263305631641,6398.136426134103,0.0,421.5825177541668,3875.4235846598754,3894.6487176007618,5828.114682618403,18.7158540153614,0.0,18.7158540153614,0.0,273.49557097729166,5256.4574313967305,5529.9530023740235,322.6191735850771,3624.2523868188446,0.0,0.0,0.0,83.6253758968669,83.6253758968669,56.969224963911984,0.0,0.0,6398.136426134103,6388.40061413985,4369.411790106769,2046.8869816239899,15.46800500775862,0.0,0.0,0.0,40920.09285736432,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448,986791.5539907087,783287.7731375364,943075.774734339,52725.95801793482,924837.7995540197,461138.80225944135,979684.0168060167,269788.34020779794,98753.69482426404,3470.650136553937,101803.68083718028,704048.3635118887,807604.7164479033,0.0,847830.1511918663,91797.3936807484,1096.971301952916,986791.5539907087,0.0,0.0,777631.1439957112,657945.3474266636,557909.5635692521,454938.7530089683,248541.68095566705,986791.5539907087,983890.9019253965,897047.9108675532,354916.7892499274,104544.20351200324,3773.4855717942964,553.2209168228595,0.0,4459198.601292082,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,8642979.422012597,5719519.717847169,8561773.372273222,161770.1718752721,1910544.2605018707,363124.91703246254,5949583.225367357,86268.22583766485,163803.7156619712,129582.48999813604,293233.7304043794,1220593.5312627247,3985350.361274406,204426.12967215216,4173907.7521692747,1697879.580539864,8089.968140632747,8503804.882638287,0.0,0.0,8391793.150810137,7904415.015295271,7042008.7822700115,5106059.841137292,4230264.250767888,8639759.393639548,7406211.199616884,4094569.1427723663,657305.2368450481,76550.99489796048,141.56920092550595,0.0,0.0,3.481964487031637E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044a,1.5524588168170879E7,3058989.5191563703,1.5524588168170879E7,0.0,3112799.176843405,0.0,5833713.878291034,3783081.6170944963,199682.72039788277,169693.39087010792,361491.6666684281,3284660.048448122,4057585.528162709,3174058.7641175897,6426193.481155235,820204.1692258135,30982.97262130514,446464.98662525247,0.0,0.0,5152912.154665387,4180418.7879834217,2059304.1547330765,662357.7360420382,208514.36219896178,1.1091704651791062E7,4890948.30506308,1587356.6370435236,131107.57153724672,1015.6062466537987,0.0,0.0,0.0,7.1070720922335E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044b,1.2830489090460729E7,4153478.005344889,1.2830489090460729E7,0.0,3315627.173609405,405208.0397583569,7360191.68715171,4030430.922212015,91494.01633926958,564683.6159562983,654074.1544317754,2302172.2643411634,3137482.9688678924,1092163.7314121688,3855915.3600423764,877946.0673557867,10516.638882425948,0.0,0.0,0.0,6781249.990590975,4374345.160432831,3362097.9913077313,2156942.239630691,319661.99425954826,9368735.234609116,5415269.695244945,1874945.6348350514,129968.95290729479,155.3124796852935,0.0,0.0,0.0,7.013538227176708E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044c,4212738.446919607,2828219.2147260895,4210907.869608241,0.0,488305.59786577744,781915.6789512263,3190759.4065700984,54877.017130133376,28729.45434616106,159031.17622977437,179329.2084991662,105982.44480081867,769738.9116517581,1831188.1850988613,2433893.3559919028,310437.8376757974,576496.4283639936,0.0,0.0,0.0,2197771.7832393744,1579235.4714092491,981919.9179415184,381739.94082601555,18953.07724966786,3894918.014999859,2363571.077562573,442900.3820393469,42148.576767562525,2255.2028617506094,0.0,0.0,0.0,1.9770877462933138E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044d,509214.65257870255,422029.481562796,509196.3893707022,0.0,50206.1696651501,361721.3234593892,494327.9243140668,73.05585681886701,12816.533686633651,18693.897756908864,31507.486854520874,148.66223498177226,111770.80408559326,490660.9429708944,490660.9429708944,142862.2146588351,55749.80029384058,0.0,0.0,0.0,319662.60446638113,293249.66790282837,235524.4385507644,42475.6998776132,365.94016924853827,509214.0648566991,497687.5291274034,195665.64723060603,12595.736998228562,18.446736039670213,0.0,0.0,0.0,3560705.097970248,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044e,814493.5334093773,637172.6276166176,636001.5983131476,15037.408723221031,805157.2263905846,754459.603137718,812774.2895775011,97429.95267849985,27361.805754262594,4693.912380420952,32055.718134683546,690303.5603115188,745102.734409404,0.0,755080.9314670295,80117.74270766304,552.736924059438,814493.5334093773,0.0,0.0,715252.6083837347,675360.3072912076,655246.917821081,391775.33739745826,193567.4070903472,814493.5334093773,813540.6337295484,767283.2037967263,197863.52462359794,14189.223113921456,172.1949488632672,0.0,0.0,3856279.8351639295,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044f,2.3270845050835352E7,1.2553674651332906E7,2.2273207395731352E7,1872314.4736133148,1.2655981611655079E7,825707.7072181444,1.8544378288086116E7,264460.37306010263,398902.596300474,400557.0053527172,789198.6228254614,5985130.12729523,1.2402751751206612E7,38109.338122110785,1.4942196289342057E7,7449269.103385264,71753.01830418929,2.3270845050835352E7,0.0,0.0,2.1876300628869392E7,2.1509298240236863E7,1.8836210902712084E7,1.5086087534280926E7,1.2738833533596858E7,2.3270845050835352E7,2.1759120595050633E7,1.6321435587572034E7,5021551.436672251,810708.7148719869,20753.834449595546,0.0,0.0,1.1825956529778536E8,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450,1.8085328336360507E7,5356225.09862101,1.806791310247367E7,0.0,3270.4045530883304,0.0,5356901.855549006,1.0019976264281552E7,476229.6655550135,385257.1335169736,848391.6024470045,307670.2670114008,1093301.4444082803,4600265.1185267875,5850820.561315133,2658786.393179035,18010.66993889166,1.2454396300741194E7,0.0,0.0,1.454990864017468E7,1.3011728752982624E7,1.1933594502539223E7,8534776.145873122,4878474.125027711,1.694981947468119E7,1.2631956866248623E7,5934059.833719436,1538398.1678374324,149752.94257338077,3296.3623917508085,0.0,0.0,8.363115707038327E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000451,2.3779959112854306E7,1.5969396894103995E7,2.3752639550987486E7,0.0,167769.182191785,0.0,1.6009103363025686E7,1.3285456048077736E7,532987.8059800757,914894.4261294178,1369363.2545229194,9130.860266136719,5066254.140912289,7046024.368557727,9777700.794796687,5746628.76915367,15820.692612818964,1222318.6030839111,0.0,0.0,1.995299064365935E7,1.6113827073172223E7,1.358655744923571E7,7151297.734635427,2119947.3803207125,2.2132747673868876E7,1.5801240387328247E7,6996388.44247359,2247756.4912421834,248258.53036052352,0.0,0.0,0.0,1.1176912702404572E8,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,1.6253199054437634E7,1.2061126039633479E7,1.6251221839278508E7,0.0,3.748048033565283,44071.771799845985,1.2104668956285017E7,8047619.202792622,213198.1267267121,1239639.6344756063,1444371.8848668314,250314.85855793572,2649370.352570731,9091657.721695578,1.064646278284542E7,2480320.639618442,127561.23524670015,0.0,0.0,0.0,1.1897639983234478E7,8373142.89234901,5928987.120695181,2343764.613475047,331028.15414091235,1.5704261866184633E7,1.2014231544668354E7,5769873.357079491,1256489.555657051,105662.54314330514,485.8349221944809,0.0,0.0,7.628032174403803E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453,1641079.3144328305,897931.5203768152,1640948.6504787994,0.0,5151.678415360965,77093.87366355424,933635.1116348916,0.0,19658.60532718451,46743.660669499615,66325.84745967691,470828.66462374356,1049997.1919191992,408989.48212284525,1206596.6003329367,96784.60082858129,91999.89440273134,2817.283927660123,0.0,0.0,822404.9101124632,465307.7785998671,222504.31927567007,41417.57254655514,0.0,1439129.8779235184,809922.743628079,136841.59595676285,11719.098684433813,546.0223936828697,0.0,0.0,0.0,1.0993444124283295E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454,30.597966992989768,1.0689530086237937,30.597966992989768,0.0,0.0,0.0,1.0689530086237937,0.0,0.10884700040332973,0.0,0.10884700040332973,0.0,24.45314796582761,30.597966992989768,30.597966992989768,,5.4211630038917065,0.0,0.0,0.0,0.23629999975673854,0.23629999975673854,0.08823099988512695,0.0,0.0,30.597966992989768,6.59896301291883,0.0,0.0,0.0,0.0,0.0,0.0,259.7422313908173,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000455,8621680.874008177,3942418.9768275963,7109425.43063228,1893773.7304634582,5431135.8298894195,4373758.81313959,7004140.159420148,7307.479422230594,224049.14101592608,68099.0419533252,286692.942021091,5178693.0229089,4894487.310867481,0.0,5918982.179095602,1882865.7981087605,10545.108098343942,8621680.874008177,0.0,0.0,7554616.499280536,7486541.219280035,6410097.186751769,5391396.9258756675,3369832.374990296,8621680.874008177,8522218.69848457,6001613.969453671,1979281.638413149,485972.52222359076,15220.568054657837,0.0,0.0,3.784690338675085E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000456,1.4731464425770875E7,4675898.272224374,1.3918438868216082E7,1160984.885484157,174914.73718072605,271.4991240222299,4728406.451926805,8969229.605864901,373439.743706834,566451.8832256882,930797.1854631642,534831.9379893834,921698.3880824955,4347841.815861423,5468056.309238822,3182662.40879107,33410.12835729443,1.4731464425770875E7,0.0,0.0,1.3105292584133742E7,1.2185601949863907E7,1.140751451694673E7,8550177.050158104,4662948.230750065,1.4731464425770875E7,1.3177474243974373E7,8420583.547267176,2462116.9517280827,380905.0115362595,32467.220620324086,0.0,0.0,6.814606594439988E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000457,2.887810071253219E7,1.9744536095715392E7,2.8597219363362886E7,613236.0420455092,105545.96208380378,0.0,1.974885769344618E7,6893570.213609079,468362.89962323144,1580593.144576498,2010947.3518299062,10136.44073254089,1226556.8947041705,1.2773315397569753E7,1.3832402957510496E7,1.1313106749730332E7,14602.716189824496,2.5101387333954453E7,0.0,0.0,2.8269785934896752E7,2.761747912494112E7,2.6167118310507968E7,2.04422758444708E7,1.2384354355640016E7,2.865641132418918E7,2.542354256695352E7,1.733336876710728E7,6855703.034870734,1215225.4750905526,43850.49235962874,9.397744886111468,0.0,1.40715523624802E8,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458,2.8375510648313608E7,2.1173692751997843E7,2.7679879102710966E7,517310.219538568,18592.106848937154,34714.372871009415,2.1179480378758736E7,6201316.384984813,207063.65883529943,1830941.1764718976,2031320.470502515,159293.34909694747,7457616.174185148,7382409.315548621,1.2863117027478598E7,1.0045946247857768E7,40173.19803172212,2.520909962022829E7,0.0,0.0,2.752070813777639E7,2.6549810010128044E7,2.454226563462241E7,1.7866277209506616E7,8688811.657428496,2.8354275433444194E7,2.5396851696031235E7,1.6185350289989036E7,6779653.963985447,1289399.8614884997,81962.16947155548,270.1329710323771,0.0,1.4723436959840718E8,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459,3369841.1898899195,2630813.293688576,3330959.5474920045,1754.1398931188828,95.14116314943021,1.2094609955092892,2630845.159331598,0.0,68259.99569755298,91300.79343403992,158444.73042581877,10717.403813951374,174291.10843674355,1208499.1881273557,1295207.5370241012,176475.6701033768,31484.339329035538,3280405.5029131714,0.0,0.0,3098226.324932138,2646869.0487706875,2126832.91214581,1287207.6528578086,415166.1551127575,3369735.14527108,2944082.773505036,1142967.5213850795,114583.23989327092,3248.2654977543425,0.1334680002182722,0.0,0.0,2.1651613978654988E7,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a,137527.97637732705,20982.91549860685,137498.58873737336,0.0,0.0,0.0,20982.91549860685,0.0,1816.413071317071,20144.769455631762,21840.883137704797,0.0,23704.352711208765,137525.94583934586,137525.94583934586,14232.707764471961,9834.361787264683,23566.325308506144,0.0,0.0,41240.20786287106,36811.12067472187,5852.995584907196,4624.568152388304,4248.11649793812,137527.95971832616,69579.31747426264,17344.17014163437,3464.178060754957,67.51394092215924,0.0,0.0,0.0,1080449.6072989907,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
