ucode,ISO3,combination_id,population,combination,hazardCount,hazardLevel
CZE_V1,CZE,25,48746.27480841782,River Flood + Drought + Heatwave,3,Triple
PER_V1,PER,176,48729.3783745339,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
SYR_V1,SYR,49,48266.64523163426,River Flood + Heatwave + Extreme Heat,3,Triple
MLI_V1,MLI,41,48093.79461386229,River Flood + Drought + Extreme Heat,3,Triple
EGY_V1,EGY,112,48067.445302965134,Heatwave + Extreme Heat + Fire,3,Triple
AUT_V1,AUT,25,47973.561792393535,River Flood + Drought + Heatwave,3,Triple
CPV_V2,CPV,148,47410.53761178066,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
BLR_V1,BLR,25,46976.11812757888,River Flood + Drought + Heatwave,3,Triple
SOM_V1,SOM,148,46701.31202717163,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
DZA_V1,DZA,52,46626.97448961345,Tropical Storm + Heatwave + Extreme Heat,3,Triple
CMR_V1,CMR,25,46511.53687626443,River Flood + Drought + Heatwave,3,Triple
TLS_V1,TLS,28,46485.58043212535,Tropical Storm + Drought + Heatwave,3,Triple
ESP_V1,ESP,76,45881.70944339785,Tropical Storm + Drought + Fire,3,Triple
MMR_V1,MMR,84,45656.49429407043,Tropical Storm + Heatwave + Fire,3,Triple
MAR_V1,MAR,21,44990.034272416444,River Flood + Tropical Storm + Heatwave,3,Triple
SYR_V1,SYR,152,44953.151843499334,Drought + Heatwave + Sand and Dust Storm,3,Triple
MAR_V1,MAR,164,44874.11798458494,Tropical Storm + Extreme Heat + Sand and Dust Storm,3,Triple
IND_V1,IND,88,44350.47655306544,Drought + Heatwave + Fire,3,Triple
KAZ_V1,KAZ,49,44322.20636682925,River Flood + Heatwave + Extreme Heat,3,Triple
AUS_V1,AUS,100,44270.0576798889,Tropical Storm + Extreme Heat + Fire,3,Triple
ESP_V1,ESP,84,44076.34821348523,Tropical Storm + Heatwave + Fire,3,Triple
BWA_V1,BWA,56,43904.21564946553,Drought + Heatwave + Extreme Heat,3,Triple
RUS_V1,RUS,28,43671.23598859836,Tropical Storm + Drought + Heatwave,3,Triple
AUS_V1,AUS,56,43375.457950212374,Drought + Heatwave + Extreme Heat,3,Triple
JOR_V1,JOR,104,43361.288614598954,Drought + Extreme Heat + Fire,3,Triple
MDG_V1,MDG,148,43262.31899830546,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
TUN_V1,TUN,88,42916.72634762994,Drought + Heatwave + Fire,3,Triple
NPL_V1,NPL,104,42815.31728941719,Drought + Extreme Heat + Fire,3,Triple
KWT_V1,KWT,112,42391.84009031897,Heatwave + Extreme Heat + Fire,3,Triple
TUN_V1,TUN,152,42267.42696108372,Drought + Heatwave + Sand and Dust Storm,3,Triple
BEL_V1,BEL,26,41971.28788216977,Coastal Flood + Drought + Heatwave,3,Triple
KWT_V1,KWT,49,41678.09998713815,River Flood + Heatwave + Extreme Heat,3,Triple
CHE_V1,CHE,25,41643.68956977566,River Flood + Drought + Heatwave,3,Triple
MEX_V1,MEX,196,41636.03855631751,Tropical Storm + Fire + Sand and Dust Storm,3,Triple
MDG_V1,MDG,69,41505.01376445638,River Flood + Tropical Storm + Fire,3,Triple
ZMB_V1,ZMB,81,41252.54515705737,River Flood + Heatwave + Fire,3,Triple
BGR_V1,BGR,88,41222.0123890196,Drought + Heatwave + Fire,3,Triple
DZA_V1,DZA,104,40689.8053417035,Drought + Extreme Heat + Fire,3,Triple
AGO_V1,AGO,81,40255.001678307046,River Flood + Heatwave + Fire,3,Triple
KOR_V1,KOR,69,40252.87166685667,River Flood + Tropical Storm + Fire,3,Triple
CHN_V1,CHN,145,40146.601838202456,River Flood + Heatwave + Sand and Dust Storm,3,Triple
GRC_V1,GRC,112,39619.03839711028,Heatwave + Extreme Heat + Fire,3,Triple
AFG_V1,AFG,145,39563.15780480008,River Flood + Heatwave + Sand and Dust Storm,3,Triple
PER_V1,PER,49,39534.56488272767,River Flood + Heatwave + Extreme Heat,3,Triple
BWA_V1,BWA,49,39501.45153255981,River Flood + Heatwave + Extreme Heat,3,Triple
ARG_V1,ARG,104,39463.508799856994,Drought + Extreme Heat + Fire,3,Triple
ZMB_V1,ZMB,49,39422.091991620895,River Flood + Heatwave + Extreme Heat,3,Triple
NIC_V1,NIC,84,39323.240678191665,Tropical Storm + Heatwave + Fire,3,Triple
NGA_V1,NGA,176,38893.220391616225,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
DOM_V2,DOM,84,38576.757057273535,Tropical Storm + Heatwave + Fire,3,Triple
TUR_V1,TUR,176,38448.68832262505,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
LKA_V1,LKA,84,38289.8041378277,Tropical Storm + Heatwave + Fire,3,Triple
SEN_V1,SEN,176,38222.081654079055,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
PHL_V1,PHL,14,37896.7259076939,Coastal Flood + Tropical Storm + Drought,3,Triple
BOL_V1,BOL,49,37862.86962482712,River Flood + Heatwave + Extreme Heat,3,Triple
MYS_V1,MYS,81,37860.74672441169,River Flood + Heatwave + Fire,3,Triple
SAU_V1,SAU,152,37787.97348472194,Drought + Heatwave + Sand and Dust Storm,3,Triple
ZAF_V1,ZAF,84,37646.44664607325,Tropical Storm + Heatwave + Fire,3,Triple
KOR_V1,KOR,28,37600.866003503404,Tropical Storm + Drought + Heatwave,3,Triple
ARG_V1,ARG,41,37286.207084381625,River Flood + Drought + Extreme Heat,3,Triple
ESH_V1,ESH,148,36785.58633454527,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
COD_V1,COD,145,36768.05514948815,River Flood + Heatwave + Sand and Dust Storm,3,Triple
RUS_V1,RUS,81,36194.36138211006,River Flood + Heatwave + Fire,3,Triple
GBR_V1,GBR,13,36180.81687957197,River Flood + Tropical Storm + Drought,3,Triple
FJI_V2,FJI,28,35873.453212667366,Tropical Storm + Drought + Heatwave,3,Triple
BLR_V1,BLR,88,35708.21071752142,Drought + Heatwave + Fire,3,Triple
MMR_V1,MMR,37,35607.11874883322,River Flood + Tropical Storm + Extreme Heat,3,Triple
VNM_V1,VNM,22,35567.578301714726,Coastal Flood + Tropical Storm + Heatwave,3,Triple
TZA_V1,TZA,112,35475.55701034734,Heatwave + Extreme Heat + Fire,3,Triple
IRN_V1,IRN,208,35461.36635910423,Heatwave + Fire + Sand and Dust Storm,3,Triple
CHN_V1,CHN,208,35334.43810152218,Heatwave + Fire + Sand and Dust Storm,3,Triple
SLV_V1,SLV,84,35153.82146691785,Tropical Storm + Heatwave + Fire,3,Triple
CRI_V1,CRI,28,35073.72873768393,Tropical Storm + Drought + Heatwave,3,Triple
GRC_V1,GRC,56,34866.371941538295,Drought + Heatwave + Extreme Heat,3,Triple
OMN_V1,OMN,56,34542.81190379783,Drought + Heatwave + Extreme Heat,3,Triple
ZAF_V1,ZAF,152,34494.09381188308,Drought + Heatwave + Sand and Dust Storm,3,Triple
MEX_V1,MEX,37,34384.00360735466,River Flood + Tropical Storm + Extreme Heat,3,Triple
CUB_V2,CUB,84,34159.28740046409,Tropical Storm + Heatwave + Fire,3,Triple
YEM_V1,YEM,145,34121.39949007332,River Flood + Heatwave + Sand and Dust Storm,3,Triple
MYS_V1,MYS,112,34030.45046429683,Heatwave + Extreme Heat + Fire,3,Triple
ESP1_V1,ESP,148,33867.370598335634,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
ECU_V1,ECU,88,33775.10378186158,Drought + Heatwave + Fire,3,Triple
CAF_V1,CAF,88,33628.1017468013,Drought + Heatwave + Fire,3,Triple
VNM_V1,VNM,38,33613.065946519826,Coastal Flood + Tropical Storm + Extreme Heat,3,Triple
AUS_V1,AUS,21,33565.67325472034,River Flood + Tropical Storm + Heatwave,3,Triple
KEN_V1,KEN,49,33560.56065889091,River Flood + Heatwave + Extreme Heat,3,Triple
NGA_V1,NGA,81,33414.589361598024,River Flood + Heatwave + Fire,3,Triple
CMR_V1,CMR,49,33382.59089269176,River Flood + Heatwave + Extreme Heat,3,Triple
VNM_V1,VNM,7,33118.564846970636,River Flood + Coastal Flood + Tropical Storm,3,Triple
GBR_V1,GBR,76,33097.2729463743,Tropical Storm + Drought + Fire,3,Triple
MLI_V1,MLI,104,33095.56843182013,Drought + Extreme Heat + Fire,3,Triple
MMR_V1,MMR,41,32992.688574849046,River Flood + Drought + Extreme Heat,3,Triple
xJK_V1,xJK,104,32858.19625619461,Drought + Extreme Heat + Fire,3,Triple
AFG_V1,AFG,88,32759.44804586249,Drought + Heatwave + Fire,3,Triple
DEU_V1,DEU,88,32627.064509398708,Drought + Heatwave + Fire,3,Triple
FRA_V1,FRA,21,32409.06170178559,River Flood + Tropical Storm + Heatwave,3,Triple
PAK_V1,PAK,224,32404.48972517682,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
CHN_V1,CHN,97,32168.79261936697,River Flood + Extreme Heat + Fire,3,Triple
COL_V1,COL,21,32014.484274796472,River Flood + Tropical Storm + Heatwave,3,Triple
KGZ_V1,KGZ,88,31963.786768251503,Drought + Heatwave + Fire,3,Triple
OMN_V1,OMN,52,31957.679851621517,Tropical Storm + Heatwave + Extreme Heat,3,Triple
KEN_V1,KEN,112,31588.605097045183,Heatwave + Extreme Heat + Fire,3,Triple
BHR_V2,BHR,176,31496.291482778674,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
TJK_V1,TJK,25,31181.772882271154,River Flood + Drought + Heatwave,3,Triple
CAF_V1,CAF,49,31142.529233747857,River Flood + Heatwave + Extreme Heat,3,Triple
MYT_V1,MYT,28,30669.910935275304,Tropical Storm + Drought + Heatwave,3,Triple
BEL_V1,BEL,88,30639.73555562898,Drought + Heatwave + Fire,3,Triple
VNM_V1,VNM,100,30612.594342126104,Tropical Storm + Extreme Heat + Fire,3,Triple
ARG_V1,ARG,81,30470.891772030987,River Flood + Heatwave + Fire,3,Triple
SWZ_V1,SWZ,44,30023.671203040234,Tropical Storm + Drought + Extreme Heat,3,Triple
GRC_V1,GRC,88,29751.9083440662,Drought + Heatwave + Fire,3,Triple
DZA_V1,DZA,49,29659.90696638018,River Flood + Heatwave + Extreme Heat,3,Triple
TZA_V1,TZA,81,29600.31653588921,River Flood + Heatwave + Fire,3,Triple
VEN_V1,VEN,25,29593.027349867814,River Flood + Drought + Heatwave,3,Triple
DOM_V2,DOM,21,29067.291183876732,River Flood + Tropical Storm + Heatwave,3,Triple
HRV_V1,HRV,25,29011.42169631554,River Flood + Drought + Heatwave,3,Triple
MAR_V1,MAR,76,29002.687038076434,Tropical Storm + Drought + Fire,3,Triple
BEL_V1,BEL,25,28914.66792085215,River Flood + Drought + Heatwave,3,Triple
ZWE_V1,ZWE,28,28738.994033990213,Tropical Storm + Drought + Heatwave,3,Triple
IND_V1,IND,224,28635.629299132554,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
LBR_V1,LBR,25,28613.433130646765,River Flood + Drought + Heatwave,3,Triple
TUR_V1,TUR,41,28611.146346358484,River Flood + Drought + Extreme Heat,3,Triple
IRN_V1,IRN,41,28495.197379371908,River Flood + Drought + Extreme Heat,3,Triple
PAK_V1,PAK,52,28490.552595132962,Tropical Storm + Heatwave + Extreme Heat,3,Triple
THA_V1,THA,88,28397.754263252467,Drought + Heatwave + Fire,3,Triple
MRT_V1,MRT,164,28246.36271292738,Tropical Storm + Extreme Heat + Sand and Dust Storm,3,Triple
PER_V1,PER,81,28008.026543844764,River Flood + Heatwave + Fire,3,Triple
TUN_V1,TUN,25,27973.08556453992,River Flood + Drought + Heatwave,3,Triple
KAZ_V1,KAZ,41,27766.559867339638,River Flood + Drought + Extreme Heat,3,Triple
NIC_V1,NIC,21,27752.105907494686,River Flood + Tropical Storm + Heatwave,3,Triple
NGA_V1,NGA,97,27624.27347337276,River Flood + Extreme Heat + Fire,3,Triple
CHN_V1,CHN,137,27564.321012939618,River Flood + Drought + Sand and Dust Storm,3,Triple
GAB_V1,GAB,25,27447.456070460074,River Flood + Drought + Heatwave,3,Triple
CHN_V1,CHN,70,27445.524236521032,Coastal Flood + Tropical Storm + Fire,3,Triple
TLS_V1,TLS,84,27184.698728991934,Tropical Storm + Heatwave + Fire,3,Triple
IND_V1,IND,7,26864.371820491404,River Flood + Coastal Flood + Tropical Storm,3,Triple
MLI_V1,MLI,168,26830.02351909187,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
OMN_V1,OMN,140,26641.092920953317,Tropical Storm + Drought + Sand and Dust Storm,3,Triple
LSO_V1,LSO,88,26628.646341721487,Drought + Heatwave + Fire,3,Triple
CHN_V1,CHN,38,26443.502949740705,Coastal Flood + Tropical Storm + Extreme Heat,3,Triple
USA_V1,USA,224,26440.21415818361,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
USA_V1,USA,208,26392.304238177814,Heatwave + Fire + Sand and Dust Storm,3,Triple
MDA_V1,MDA,88,26365.521298072064,Drought + Heatwave + Fire,3,Triple
SLV_V1,SLV,88,26352.82221991869,Drought + Heatwave + Fire,3,Triple
BLZ_V1,BLZ,52,26298.784264356967,Tropical Storm + Heatwave + Extreme Heat,3,Triple
KEN_V1,KEN,41,26253.961507091415,River Flood + Drought + Extreme Heat,3,Triple
SEN_V1,SEN,161,26136.948791315506,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
COG_V1,COG,88,26129.43517238938,Drought + Heatwave + Fire,3,Triple
ZWE_V1,ZWE,104,25853.87091195039,Drought + Extreme Heat + Fire,3,Triple
PRI_V2,PRI,84,25793.93524935661,Tropical Storm + Heatwave + Fire,3,Triple
PRY_V1,PRY,112,25692.234495755387,Heatwave + Extreme Heat + Fire,3,Triple
SRB_V1,SRB,88,25686.339886739253,Drought + Heatwave + Fire,3,Triple
RUS_V1,RUS,84,25654.271514221313,Tropical Storm + Heatwave + Fire,3,Triple
GMB_V1,GMB,88,25602.6540308699,Drought + Heatwave + Fire,3,Triple
VEN_V1,VEN,100,25596.515418630275,Tropical Storm + Extreme Heat + Fire,3,Triple
PSE_V1,PSE,112,25594.70872922828,Heatwave + Extreme Heat + Fire,3,Triple
COG_V1,COG,49,25526.985935277786,River Flood + Heatwave + Extreme Heat,3,Triple
ESP_V1,ESP,25,25255.541662350945,River Flood + Drought + Heatwave,3,Triple
BOL_V1,BOL,152,25075.240456451585,Drought + Heatwave + Sand and Dust Storm,3,Triple
MDG_V1,MDG,22,25071.31183713458,Coastal Flood + Tropical Storm + Heatwave,3,Triple
HND_V1,HND,76,24760.664285439998,Tropical Storm + Drought + Fire,3,Triple
ZAF_V1,ZAF,104,24715.502079667913,Drought + Extreme Heat + Fire,3,Triple
MYS_V1,MYS,88,24606.777769576674,Drought + Heatwave + Fire,3,Triple
SEN_V1,SEN,88,24518.498796240336,Drought + Heatwave + Fire,3,Triple
MWI_V1,MWI,41,24497.712051482347,River Flood + Drought + Extreme Heat,3,Triple
DZA_V1,DZA,161,24482.768035858215,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
PSE_V1,PSE,176,24429.112564883988,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
JPN_V1,JPN,69,24310.41956148074,River Flood + Tropical Storm + Fire,3,Triple
GNQ_V1,GNQ,25,24188.078730129404,River Flood + Drought + Heatwave,3,Triple
SSD_V1,SSD,176,24106.377563471033,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
BEN_V1,BEN,81,24051.27328213267,River Flood + Heatwave + Fire,3,Triple
NER_V1,NER,224,24047.367388449107,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
GBR_V1,GBR,21,23911.716155589795,River Flood + Tropical Storm + Heatwave,3,Triple
USA_V1,USA,81,23889.7220325461,River Flood + Heatwave + Fire,3,Triple
MMR_V1,MMR,14,23872.279424557022,Coastal Flood + Tropical Storm + Drought,3,Triple
BGD_V1,BGD,76,23774.539770695043,Tropical Storm + Drought + Fire,3,Triple
MOZ_V1,MOZ,21,23730.912193725777,River Flood + Tropical Storm + Heatwave,3,Triple
TWN_V1,TWN,7,23619.12681312693,River Flood + Coastal Flood + Tropical Storm,3,Triple
ESH_V1,ESH,164,23515.575701997186,Tropical Storm + Extreme Heat + Sand and Dust Storm,3,Triple
BOL_V1,BOL,208,23366.32073230509,Heatwave + Fire + Sand and Dust Storm,3,Triple
MMR_V1,MMR,22,23288.90740224289,Coastal Flood + Tropical Storm + Heatwave,3,Triple
CHL_V1,CHL,208,23083.356523499635,Heatwave + Fire + Sand and Dust Storm,3,Triple
KHM_V1,KHM,84,23024.54772119116,Tropical Storm + Heatwave + Fire,3,Triple
IRN_V1,IRN,224,22831.90553976103,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
BWA_V1,BWA,176,22658.463675308834,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
TUR_V1,TUR,200,22654.646931242394,Drought + Fire + Sand and Dust Storm,3,Triple
MRT_V1,MRT,224,22484.07757309171,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
TGO_V1,TGO,104,22461.65089375712,Drought + Extreme Heat + Fire,3,Triple
MRT_V1,MRT,112,22441.403612324124,Heatwave + Extreme Heat + Fire,3,Triple
ZWE_V1,ZWE,168,22309.324447233652,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
PRY_V1,PRY,49,22240.359912693923,River Flood + Heatwave + Extreme Heat,3,Triple
LBY_V1,LBY,168,22148.471034795977,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
MKD_V1,MKD,88,22099.838035777095,Drought + Heatwave + Fire,3,Triple
DEU_V1,DEU,81,22085.814978788792,River Flood + Heatwave + Fire,3,Triple
RUS_V1,RUS,152,21967.56851285678,Drought + Heatwave + Sand and Dust Storm,3,Triple
HTI_V2,HTI,21,21899.110712395195,River Flood + Tropical Storm + Heatwave,3,Triple
ESP_V1,ESP,148,21874.489648927443,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
SWZ_V1,SWZ,28,21816.582188385248,Tropical Storm + Drought + Heatwave,3,Triple
ZAF_V1,ZAF,25,21226.64035421399,River Flood + Drought + Heatwave,3,Triple
CHN_V1,CHN,148,21207.260714144788,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
UZB_V1,UZB,49,21031.1791324738,River Flood + Heatwave + Extreme Heat,3,Triple
JAM_V2,JAM,84,20937.733728182146,Tropical Storm + Heatwave + Fire,3,Triple
LBY_V1,LBY,88,20876.73658795166,Drought + Heatwave + Fire,3,Triple
EGY_V1,EGY,168,20852.967896378494,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
MOZ_V1,MOZ,104,20622.03668561178,Drought + Extreme Heat + Fire,3,Triple
BRA_V1,BRA,176,20612.85113578612,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
ZMB_V1,ZMB,104,20535.16072647972,Drought + Extreme Heat + Fire,3,Triple
ESP1_V1,ESP,76,20523.348777642477,Tropical Storm + Drought + Fire,3,Triple
MWI_V1,MWI,104,20443.212775562628,Drought + Extreme Heat + Fire,3,Triple
EGY_V1,EGY,224,20427.572694124818,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
AUS_V1,AUS,13,20371.576222779786,River Flood + Tropical Storm + Drought,3,Triple
VEN_V1,VEN,148,20262.783637548528,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
ALB_V1,ALB,25,20200.107990347904,River Flood + Drought + Heatwave,3,Triple
HRV_V1,HRV,88,20087.871764911783,Drought + Heatwave + Fire,3,Triple
GTM_V1,GTM,21,20040.797547622857,River Flood + Tropical Storm + Heatwave,3,Triple
BGR_V1,BGR,25,19997.1707849834,River Flood + Drought + Heatwave,3,Triple
AFG_V1,AFG,224,19845.41694905609,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
UZB_V1,UZB,25,19741.690174264244,River Flood + Drought + Heatwave,3,Triple
ARE_V1,ARE,49,19492.225408289705,River Flood + Heatwave + Extreme Heat,3,Triple
DEU_V1,DEU,19,19484.8639659556,River Flood + Coastal Flood + Heatwave,3,Triple
BGD_V1,BGD,38,19475.556622785218,Coastal Flood + Tropical Storm + Extreme Heat,3,Triple
CHN_V1,CHN,161,19371.68357262787,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
NGA_V1,NGA,19,19038.415222595282,River Flood + Coastal Flood + Heatwave,3,Triple
MMR_V1,MMR,81,18932.81576570987,River Flood + Heatwave + Fire,3,Triple
GBR_V1,GBR,84,18833.7161877455,Tropical Storm + Heatwave + Fire,3,Triple
ZAF_V1,ZAF,208,18829.648387167188,Heatwave + Fire + Sand and Dust Storm,3,Triple
UGA_V1,UGA,25,18789.114770966215,River Flood + Drought + Heatwave,3,Triple
GBR_V1,GBR,26,18765.57537501615,Coastal Flood + Drought + Heatwave,3,Triple
TJK_V1,TJK,41,18690.336592778975,River Flood + Drought + Extreme Heat,3,Triple
ZWE_V1,ZWE,41,18580.657151430958,River Flood + Drought + Extreme Heat,3,Triple
MEX_V1,MEX,152,18469.841387790544,Drought + Heatwave + Sand and Dust Storm,3,Triple
PER_V1,PER,112,18466.42183277741,Heatwave + Extreme Heat + Fire,3,Triple
ESP_V1,ESP,152,18432.246740176626,Drought + Heatwave + Sand and Dust Storm,3,Triple
ESP_V1,ESP,44,18364.96255002262,Tropical Storm + Drought + Extreme Heat,3,Triple
SOM_V1,SOM,112,18332.93699690375,Heatwave + Extreme Heat + Fire,3,Triple
PER_V1,PER,208,18319.601579632432,Heatwave + Fire + Sand and Dust Storm,3,Triple
EGY_V1,EGY,152,18268.78116336215,Drought + Heatwave + Sand and Dust Storm,3,Triple
IDN_V1,IDN,11,18232.32344888682,River Flood + Coastal Flood + Drought,3,Triple
YEM_V1,YEM,133,17847.543078466988,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
YEM_V1,YEM,112,17791.780187883338,Heatwave + Extreme Heat + Fire,3,Triple
LAO_V1,LAO,81,17759.13093557078,River Flood + Heatwave + Fire,3,Triple
IDN_V1,IDN,26,17728.615239587594,Coastal Flood + Drought + Heatwave,3,Triple
SWZ_V1,SWZ,76,17718.293352001725,Tropical Storm + Drought + Fire,3,Triple
PAK_V1,PAK,152,17613.518606567115,Drought + Heatwave + Sand and Dust Storm,3,Triple
IND_V1,IND,69,17525.42368478956,River Flood + Tropical Storm + Fire,3,Triple
ZWE_V1,ZWE,176,17515.952500758773,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
AGO_V1,AGO,145,17503.41717043263,River Flood + Heatwave + Sand and Dust Storm,3,Triple
TJK_V1,TJK,176,17475.80555317789,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
USA_V1,USA,152,17455.187625943247,Drought + Heatwave + Sand and Dust Storm,3,Triple
COM_V2,COM,28,17337.6878441201,Tropical Storm + Drought + Heatwave,3,Triple
SDN_V1,SDN,88,17322.950170833617,Drought + Heatwave + Fire,3,Triple
POL_V1,POL,19,17285.487677276815,River Flood + Coastal Flood + Heatwave,3,Triple
TUN_V1,TUN,112,17226.27815473044,Heatwave + Extreme Heat + Fire,3,Triple
GBR_V1,GBR,19,17141.96848261268,River Flood + Coastal Flood + Heatwave,3,Triple
GNB_V1,GNB,104,16830.936203622856,Drought + Extreme Heat + Fire,3,Triple
ESP_V1,ESP,21,16818.192507534757,River Flood + Tropical Storm + Heatwave,3,Triple
AUS_V1,AUS,25,16750.064507432424,River Flood + Drought + Heatwave,3,Triple
COL_V1,COL,148,16714.4136804432,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
BFA_V1,BFA,224,16659.991495582777,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
ZAF_V1,ZAF,44,16619.220674209424,Tropical Storm + Drought + Extreme Heat,3,Triple
PRK_V1,PRK,76,16500.28410987569,Tropical Storm + Drought + Fire,3,Triple
KOR_V1,KOR,84,16478.531403483492,Tropical Storm + Heatwave + Fire,3,Triple
SOM_V1,SOM,88,16380.463545285165,Drought + Heatwave + Fire,3,Triple
PRK_V1,PRK,7,16327.156853931285,River Flood + Coastal Flood + Tropical Storm,3,Triple
USA_V1,USA,13,16323.930601103308,River Flood + Tropical Storm + Drought,3,Triple
PAK_V1,PAK,133,16270.227373776253,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
BRA_V1,BRA,41,15967.634989697533,River Flood + Drought + Extreme Heat,3,Triple
FJI_V2,FJI,22,15902.035170212752,Coastal Flood + Tropical Storm + Heatwave,3,Triple
TKM_V1,TKM,49,15883.509008127345,River Flood + Heatwave + Extreme Heat,3,Triple
NER_V1,NER,49,15582.760353943846,River Flood + Heatwave + Extreme Heat,3,Triple
AUS_V1,AUS,76,15455.868817555081,Tropical Storm + Drought + Fire,3,Triple
CHN_V1,CHN,224,15388.240040068456,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
USA_V1,USA,14,15385.729586792124,Coastal Flood + Tropical Storm + Drought,3,Triple
MOZ_V1,MOZ,41,15328.192180147556,River Flood + Drought + Extreme Heat,3,Triple
LBR_V1,LBR,81,15305.72017153927,River Flood + Heatwave + Fire,3,Triple
BOL_V1,BOL,25,15234.777437444005,River Flood + Drought + Heatwave,3,Triple
ZWE_V1,ZWE,76,15209.152358415791,Tropical Storm + Drought + Fire,3,Triple
GIN_V1,GIN,49,15156.333675112008,River Flood + Heatwave + Extreme Heat,3,Triple
TCD_V1,TCD,224,15123.452631717548,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
CMR_V1,CMR,104,15080.479966350831,Drought + Extreme Heat + Fire,3,Triple
MRT_V1,MRT,49,14830.724676542613,River Flood + Heatwave + Extreme Heat,3,Triple
MRT_V1,MRT,41,14754.326073829941,River Flood + Drought + Extreme Heat,3,Triple
MLI_V1,MLI,224,14715.460603410087,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
KGZ_V1,KGZ,25,14700.953521759073,River Flood + Drought + Heatwave,3,Triple
GTM_V1,GTM,56,14691.511251785167,Drought + Heatwave + Extreme Heat,3,Triple
IDN_V1,IDN,104,14540.658224840485,Drought + Extreme Heat + Fire,3,Triple
DZA_V1,DZA,41,14516.456687397236,River Flood + Drought + Extreme Heat,3,Triple
GBR_V1,GBR,11,14480.10816535322,River Flood + Coastal Flood + Drought,3,Triple
MDG_V1,MDG,100,14478.159256829531,Tropical Storm + Extreme Heat + Fire,3,Triple
ATG_V2,ATG,28,14318.634167505332,Tropical Storm + Drought + Heatwave,3,Triple
MDG_V1,MDG,133,14268.484430483242,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
KOR_V1,KOR,7,14250.069827137928,River Flood + Coastal Flood + Tropical Storm,3,Triple
THA_V1,THA,13,14099.4104734053,River Flood + Tropical Storm + Drought,3,Triple
KGZ_V1,KGZ,56,13944.31848891874,Drought + Heatwave + Extreme Heat,3,Triple
RUS_V1,RUS,73,13929.697649613949,River Flood + Drought + Fire,3,Triple
BEL_V1,BEL,81,13919.526084091976,River Flood + Heatwave + Fire,3,Triple
CHN_V1,CHN,133,13890.348488076555,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
KAZ_V1,KAZ,224,13874.319314484987,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
PAK_V1,PAK,88,13864.293114324408,Drought + Heatwave + Fire,3,Triple
EGY_V1,EGY,208,13853.955134507636,Heatwave + Fire + Sand and Dust Storm,3,Triple
SLE_V1,SLE,73,13794.139747763844,River Flood + Drought + Fire,3,Triple
ZAF_V1,ZAF,49,13787.008316097796,River Flood + Heatwave + Extreme Heat,3,Triple
ESP1_V1,ESP,140,13765.61879922849,Tropical Storm + Drought + Sand and Dust Storm,3,Triple
IND_V1,IND,133,13755.844733107806,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
KOR_V1,KOR,76,13745.85616935416,Tropical Storm + Drought + Fire,3,Triple
