system:index,ISO3,combination,combination_id,hazardCount,hazardLevel,population,.geo
9363,TLS,River Flood + Tropical Storm + Heatwave + Sand and Dust Storm,149,4,Multiple,6.732885971665382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2069,IND,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,6.640321850776672,"{""type"":""MultiPoint"",""coordinates"":[]}"
6280,VUT,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,6.638380109913209,"{""type"":""MultiPoint"",""coordinates"":[]}"
4398,SAU,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,6.576371993403882,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,AGO,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,6.5386528968811035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1847,IDN,Coastal Flood + Drought + Heatwave + Extreme Heat,58,4,Multiple,6.523318111896515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2129,IRN,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,54,4,Multiple,6.509669095277786,"{""type"":""MultiPoint"",""coordinates"":[]}"
7348,GMB,River Flood + Coastal Flood + Heatwave + Extreme Heat,51,4,Multiple,6.491804122924805,"{""type"":""MultiPoint"",""coordinates"":[]}"
8584,PHL,River Flood + Tropical Storm + Fire + Sand and Dust Storm,197,4,Multiple,6.445578933693469,"{""type"":""MultiPoint"",""coordinates"":[]}"
6376,ARE,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,6.425092041492462,"{""type"":""MultiPoint"",""coordinates"":[]}"
3115,MMR,River Flood + Coastal Flood + Drought + Fire,75,4,Multiple,6.03679096698761,"{""type"":""MultiPoint"",""coordinates"":[]}"
10113,BHS,Coastal Flood + Tropical Storm + Drought + Sand and Dust Storm,142,4,Multiple,6.0011619277079316,"{""type"":""MultiPoint"",""coordinates"":[]}"
3472,MRT,Coastal Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,166,4,Multiple,5.991988137798549,"{""type"":""MultiPoint"",""coordinates"":[]}"
5996,NCL,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,5.925350997596979,"{""type"":""MultiPoint"",""coordinates"":[]}"
7132,GBR,River Flood + Tropical Storm + Fire + Sand and Dust Storm,197,4,Multiple,5.909528961870819,"{""type"":""MultiPoint"",""coordinates"":[]}"
3544,MYS,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,5.867561209946871,"{""type"":""MultiPoint"",""coordinates"":[]}"
7587,GTM,River Flood + Coastal Flood + Heatwave + Extreme Heat,51,4,Multiple,5.816630024462938,"{""type"":""MultiPoint"",""coordinates"":[]}"
7104,GBR,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,5.779674799832192,"{""type"":""MultiPoint"",""coordinates"":[]}"
9814,GUY,Coastal Flood + Drought + Heatwave + Fire,90,4,Multiple,5.779025215655565,"{""type"":""MultiPoint"",""coordinates"":[]}"
7149,GEO,River Flood + Coastal Flood + Drought + Heatwave,27,4,Multiple,5.754033007151356,"{""type"":""MultiPoint"",""coordinates"":[]}"
7982,KOR,River Flood + Tropical Storm + Heatwave + Sand and Dust Storm,149,4,Multiple,5.604101021075621,"{""type"":""MultiPoint"",""coordinates"":[]}"
5438,VEN,Drought + Heatwave + Extreme Heat + Sand and Dust Storm,184,4,Multiple,5.462151958141476,"{""type"":""MultiPoint"",""coordinates"":[]}"
10235,HTI,Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,150,4,Multiple,5.46021379571335,"{""type"":""MultiPoint"",""coordinates"":[]}"
9356,TLS,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,5.433648377335539,"{""type"":""MultiPoint"",""coordinates"":[]}"
9165,SWZ,River Flood + Tropical Storm + Drought + Fire,77,4,Multiple,5.258599985856563,"{""type"":""MultiPoint"",""coordinates"":[]}"
5050,UKR,Coastal Flood + Heatwave + Fire + Sand and Dust Storm,210,4,Multiple,5.23259988451267,"{""type"":""MultiPoint"",""coordinates"":[]}"
8880,SEN,River Flood + Coastal Flood + Extreme Heat + Fire,99,4,Multiple,5.230320990085602,"{""type"":""MultiPoint"",""coordinates"":[]}"
5231,USA,River Flood + Drought + Fire + Sand and Dust Storm,201,4,Multiple,5.139800023618591,"{""type"":""MultiPoint"",""coordinates"":[]}"
2327,ITA,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,5.125030946452171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008,CIV,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,5.117183968424797,"{""type"":""MultiPoint"",""coordinates"":[]}"
7178,GEO,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,5.008674002252519,"{""type"":""MultiPoint"",""coordinates"":[]}"
9155,SWZ,River Flood + Tropical Storm + Heatwave + Extreme Heat,53,4,Multiple,4.98769827328951,"{""type"":""MultiPoint"",""coordinates"":[]}"
1244,COL,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,4.965579017472919,"{""type"":""MultiPoint"",""coordinates"":[]}"
8700,PRT,Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,150,4,Multiple,4.904539700993793,"{""type"":""MultiPoint"",""coordinates"":[]}"
9798,GUY,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,4.903412126004696,"{""type"":""MultiPoint"",""coordinates"":[]}"
636,BWA,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,4.7135710176080465,"{""type"":""MultiPoint"",""coordinates"":[]}"
4525,SOM,River Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,165,4,Multiple,4.671012997627258,"{""type"":""MultiPoint"",""coordinates"":[]}"
10266,BES,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,4.615626960992813,"{""type"":""MultiPoint"",""coordinates"":[]}"
8496,NZL,Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,150,4,Multiple,4.579412043094635,"{""type"":""MultiPoint"",""coordinates"":[]}"
9022,SLV,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,54,4,Multiple,4.509845048189163,"{""type"":""MultiPoint"",""coordinates"":[]}"
9337,TJK,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,4.408740997314453,"{""type"":""MultiPoint"",""coordinates"":[]}"
9856,HND,Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,180,4,Multiple,4.3142009973526,"{""type"":""MultiPoint"",""coordinates"":[]}"
7549,GRC,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,4.284776031970978,"{""type"":""MultiPoint"",""coordinates"":[]}"
3847,OMN,Coastal Flood + Tropical Storm + Drought + Sand and Dust Storm,142,4,Multiple,4.281532009132206,"{""type"":""MultiPoint"",""coordinates"":[]}"
362,AUS,River Flood + Tropical Storm + Drought + Sand and Dust Storm,141,4,Multiple,4.1892060076934285,"{""type"":""MultiPoint"",""coordinates"":[]}"
9145,SWZ,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,4.177402998320758,"{""type"":""MultiPoint"",""coordinates"":[]}"
5648,YEM,Coastal Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,166,4,Multiple,4.172461930662394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2150,IRN,Tropical Storm + Drought + Extreme Heat + Fire,108,4,Multiple,4.137815982103348,"{""type"":""MultiPoint"",""coordinates"":[]}"
9179,SWZ,River Flood + Drought + Extreme Heat + Fire,105,4,Multiple,4.114416027441621,"{""type"":""MultiPoint"",""coordinates"":[]}"
3162,MMR,River Flood + Coastal Flood + Tropical Storm + Sand and Dust Storm,135,4,Multiple,4.062262058258057,"{""type"":""MultiPoint"",""coordinates"":[]}"
9360,TLS,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,3.993741229293393,"{""type"":""MultiPoint"",""coordinates"":[]}"
7184,GEO,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,3.8913670107722282,"{""type"":""MultiPoint"",""coordinates"":[]}"
9025,SLV,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,3.8400920516135644,"{""type"":""MultiPoint"",""coordinates"":[]}"
8209,LKA,Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,150,4,Multiple,3.8396840691566467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1908,IDN,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,3.8164518997073174,"{""type"":""MultiPoint"",""coordinates"":[]}"
4681,THA,Coastal Flood + Drought + Heatwave + Extreme Heat,58,4,Multiple,3.801209017634392,"{""type"":""MultiPoint"",""coordinates"":[]}"
9402,TUN,Coastal Flood + Drought + Heatwave + Fire,90,4,Multiple,3.71140293776989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2487,KEN,River Flood + Coastal Flood + Drought + Fire,75,4,Multiple,3.552992030978203,"{""type"":""MultiPoint"",""coordinates"":[]}"
8783,QAT,Coastal Flood + Heatwave + Extreme Heat + Sand and Dust Storm,178,4,Multiple,3.5183217748455045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2700,MAR,Coastal Flood + Tropical Storm + Fire + Sand and Dust Storm,198,4,Multiple,3.51232583747775,"{""type"":""MultiPoint"",""coordinates"":[]}"
2179,IRN,Coastal Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,166,4,Multiple,3.5022070072591305,"{""type"":""MultiPoint"",""coordinates"":[]}"
10091,KNA,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,3.4784186563071082,"{""type"":""MultiPoint"",""coordinates"":[]}"
9876,PAN,River Flood + Coastal Flood + Heatwave + Extreme Heat,51,4,Multiple,3.4336369829252362,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,AUS,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,3.4238318477290473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2310,ITA,Coastal Flood + Heatwave + Extreme Heat + Fire,114,4,Multiple,3.397933997330256,"{""type"":""MultiPoint"",""coordinates"":[]}"
8865,SEN,River Flood + Coastal Flood + Heatwave + Extreme Heat,51,4,Multiple,3.3644449710845947,"{""type"":""MultiPoint"",""coordinates"":[]}"
1788,FRA,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,3.3629999987751944,"{""type"":""MultiPoint"",""coordinates"":[]}"
5446,VEN,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,3.3394970297813416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2579,LBY,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,3.317775011062622,"{""type"":""MultiPoint"",""coordinates"":[]}"
9715,ECU,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,3.2885480653494596,"{""type"":""MultiPoint"",""coordinates"":[]}"
3921,PAK,Coastal Flood + Tropical Storm + Drought + Extreme Heat,46,4,Multiple,3.2707780115306377,"{""type"":""MultiPoint"",""coordinates"":[]}"
6826,BRN,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,3.2508899569511414,"{""type"":""MultiPoint"",""coordinates"":[]}"
9040,SLV,River Flood + Coastal Flood + Drought + Fire,75,4,Multiple,3.227049946784973,"{""type"":""MultiPoint"",""coordinates"":[]}"
641,BWA,Drought + Extreme Heat + Fire + Sand and Dust Storm,232,4,Multiple,3.2170260082930326,"{""type"":""MultiPoint"",""coordinates"":[]}"
738,CAN,Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,150,4,Multiple,3.1736220633611083,"{""type"":""MultiPoint"",""coordinates"":[]}"
7945,KHM,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,3.138496980071068,"{""type"":""MultiPoint"",""coordinates"":[]}"
5149,USA,Coastal Flood + Tropical Storm + Extreme Heat + Fire,102,4,Multiple,3.1312540234648623,"{""type"":""MultiPoint"",""coordinates"":[]}"
9888,PAN,River Flood + Drought + Heatwave + Fire,89,4,Multiple,3.1187270283699036,"{""type"":""MultiPoint"",""coordinates"":[]}"
9466,UGA,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,3.1137510240077972,"{""type"":""MultiPoint"",""coordinates"":[]}"
9013,SLV,River Flood + Coastal Flood + Drought + Heatwave,27,4,Multiple,3.1122559905052185,"{""type"":""MultiPoint"",""coordinates"":[]}"
3382,MOZ,Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,180,4,Multiple,3.0746530294418335,"{""type"":""MultiPoint"",""coordinates"":[]}"
7775,ISR,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,3.0506290048360825,"{""type"":""MultiPoint"",""coordinates"":[]}"
5919,ZWE,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,3.0365729776676744,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,AUS,Coastal Flood + Heatwave + Extreme Heat + Fire,114,4,Multiple,2.975673986133188,"{""type"":""MultiPoint"",""coordinates"":[]}"
7927,KHM,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,2.9393149360722184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1495,EGY,Coastal Flood + Heatwave + Fire + Sand and Dust Storm,210,4,Multiple,2.9061919935047626,"{""type"":""MultiPoint"",""coordinates"":[]}"
8482,NZL,River Flood + Coastal Flood + Tropical Storm + Fire,71,4,Multiple,2.902244576787366,"{""type"":""MultiPoint"",""coordinates"":[]}"
8718,PRT,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,2.862916015961673,"{""type"":""MultiPoint"",""coordinates"":[]}"
9957,CRI,River Flood + Tropical Storm + Heatwave + Sand and Dust Storm,149,4,Multiple,2.839058995246887,"{""type"":""MultiPoint"",""coordinates"":[]}"
8033,LAO,River Flood + Tropical Storm + Drought + Fire,77,4,Multiple,2.808396965265274,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,AUS,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,2.8040066202942113,"{""type"":""MultiPoint"",""coordinates"":[]}"
7650,HRV,Coastal Flood + Drought + Heatwave + Fire,90,4,Multiple,2.7832969620769075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349,DZA,River Flood + Tropical Storm + Heatwave + Fire,85,4,Multiple,2.7619170155376196,"{""type"":""MultiPoint"",""coordinates"":[]}"
6350,ALB,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,2.756672934163362,"{""type"":""MultiPoint"",""coordinates"":[]}"
588,BRA,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,2.739717974473024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5417,VEN,River Flood + Tropical Storm + Drought + Sand and Dust Storm,141,4,Multiple,2.6838963094477855,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,AUS,River Flood + Tropical Storm + Heatwave + Sand and Dust Storm,149,4,Multiple,2.6683261020298517,"{""type"":""MultiPoint"",""coordinates"":[]}"
6934,DJI,Coastal Flood + Heatwave + Extreme Heat + Sand and Dust Storm,178,4,Multiple,2.643269454731661,"{""type"":""MultiPoint"",""coordinates"":[]}"
10179,CUB,Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,150,4,Multiple,2.631285909563303,"{""type"":""MultiPoint"",""coordinates"":[]}"
6770,BGR,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,2.6041559818113456,"{""type"":""MultiPoint"",""coordinates"":[]}"
7529,GRC,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,2.6027339827269316,"{""type"":""MultiPoint"",""coordinates"":[]}"
8660,PRT,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,54,4,Multiple,2.5569320116192102,"{""type"":""MultiPoint"",""coordinates"":[]}"
5039,UKR,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,2.5430250242352486,"{""type"":""MultiPoint"",""coordinates"":[]}"
4899,TUR,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,2.5151310563087463,"{""type"":""MultiPoint"",""coordinates"":[]}"
7357,GMB,River Flood + Coastal Flood + Drought + Fire,75,4,Multiple,2.43491792678833,"{""type"":""MultiPoint"",""coordinates"":[]}"
6891,CYP,Coastal Flood + Heatwave + Extreme Heat + Sand and Dust Storm,178,4,Multiple,2.421465099789202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2337,ITA,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,2.42026499658823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024,CMR,River Flood + Coastal Flood + Drought + Heatwave,27,4,Multiple,2.416443109512329,"{""type"":""MultiPoint"",""coordinates"":[]}"
7820,JOR,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,2.395781993865967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2680,MAR,Coastal Flood + Tropical Storm + Drought + Sand and Dust Storm,142,4,Multiple,2.3950640112161636,"{""type"":""MultiPoint"",""coordinates"":[]}"
4177,POL,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,2.3650510013103485,"{""type"":""MultiPoint"",""coordinates"":[]}"
3402,MOZ,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,2.351222038269043,"{""type"":""MultiPoint"",""coordinates"":[]}"
5934,ZWE,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,2.3416169830597937,"{""type"":""MultiPoint"",""coordinates"":[]}"
7419,GNB,Coastal Flood + Drought + Heatwave + Extreme Heat,58,4,Multiple,2.2690069675445557,"{""type"":""MultiPoint"",""coordinates"":[]}"
3908,PAK,River Flood + Coastal Flood + Tropical Storm + Heatwave,23,4,Multiple,2.2618913222777692,"{""type"":""MultiPoint"",""coordinates"":[]}"
3904,PAK,River Flood + Coastal Flood + Tropical Storm + Drought,15,4,Multiple,2.258016032516025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9656,SUR,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,2.238448010291904,"{""type"":""MultiPoint"",""coordinates"":[]}"
8733,PSE,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,2.2349138500424575,"{""type"":""MultiPoint"",""coordinates"":[]}"
7934,KHM,River Flood + Tropical Storm + Drought + Sand and Dust Storm,141,4,Multiple,2.231983499031733,"{""type"":""MultiPoint"",""coordinates"":[]}"
10083,DOM,Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,150,4,Multiple,2.2053723017374676,"{""type"":""MultiPoint"",""coordinates"":[]}"
581,BRA,River Flood + Drought + Fire + Sand and Dust Storm,201,4,Multiple,2.1922370181418955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2491,KEN,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,2.180083875876724,"{""type"":""MultiPoint"",""coordinates"":[]}"
8411,NLD,River Flood + Drought + Heatwave + Fire,89,4,Multiple,2.1525590419769287,"{""type"":""MultiPoint"",""coordinates"":[]}"
4433,SDN,River Flood + Coastal Flood + Heatwave + Extreme Heat,51,4,Multiple,2.1479721069335938,"{""type"":""MultiPoint"",""coordinates"":[]}"
7106,GBR,River Flood + Drought + Heatwave + Fire,89,4,Multiple,2.082134998869151,"{""type"":""MultiPoint"",""coordinates"":[]}"
2884,MEX,River Flood + Coastal Flood + Drought + Fire,75,4,Multiple,2.0754027212878654,"{""type"":""MultiPoint"",""coordinates"":[]}"
791,CHL,Coastal Flood + Heatwave + Fire + Sand and Dust Storm,210,4,Multiple,2.0738699436187744,"{""type"":""MultiPoint"",""coordinates"":[]}"
5549,VNM,Coastal Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,166,4,Multiple,2.046506881713867,"{""type"":""MultiPoint"",""coordinates"":[]}"
1556,ESP,River Flood + Coastal Flood + Tropical Storm + Fire,71,4,Multiple,2.015116586909611,"{""type"":""MultiPoint"",""coordinates"":[]}"
7886,KGZ,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,1.9619909822940826,"{""type"":""MultiPoint"",""coordinates"":[]}"
3429,MRT,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,1.9320059977471828,"{""type"":""MultiPoint"",""coordinates"":[]}"
4046,PER,Coastal Flood + Drought + Heatwave + Fire,90,4,Multiple,1.869592022150755,"{""type"":""MultiPoint"",""coordinates"":[]}"
8672,PRT,Coastal Flood + Tropical Storm + Drought + Fire,78,4,Multiple,1.8426204931127894,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,BRA,Coastal Flood + Drought + Heatwave + Fire,90,4,Multiple,1.8328250406775624,"{""type"":""MultiPoint"",""coordinates"":[]}"
9534,IMN,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,1.8165857572674606,"{""type"":""MultiPoint"",""coordinates"":[]}"
5782,ZAF,River Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,165,4,Multiple,1.7587140151299536,"{""type"":""MultiPoint"",""coordinates"":[]}"
3999,PAK,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,1.750741958618164,"{""type"":""MultiPoint"",""coordinates"":[]}"
4800,TKM,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,1.734652996994555,"{""type"":""MultiPoint"",""coordinates"":[]}"
7703,IRL,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,1.7049010765775308,"{""type"":""MultiPoint"",""coordinates"":[]}"
5044,UKR,River Flood + Coastal Flood + Fire + Sand and Dust Storm,195,4,Multiple,1.6879889983683825,"{""type"":""MultiPoint"",""coordinates"":[]}"
6896,CYP,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,1.6728500053286552,"{""type"":""MultiPoint"",""coordinates"":[]}"
9408,TUN,Coastal Flood + Heatwave + Extreme Heat + Fire,114,4,Multiple,1.657224003225565,"{""type"":""MultiPoint"",""coordinates"":[]}"
717,CAN,Coastal Flood + Tropical Storm + Heatwave + Fire,86,4,Multiple,1.6558949316888318,"{""type"":""MultiPoint"",""coordinates"":[]}"
9235,SYR,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,1.6452230028808117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2321,ITA,River Flood + Coastal Flood + Drought + Sand and Dust Storm,139,4,Multiple,1.6373230086173862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293,DEU,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,1.6308999889879487,"{""type"":""MultiPoint"",""coordinates"":[]}"
1144,COG,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,1.6208660146221519,"{""type"":""MultiPoint"",""coordinates"":[]}"
3321,MOZ,River Flood + Coastal Flood + Heatwave + Fire,83,4,Multiple,1.6167610064148903,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,AUS,Coastal Flood + Tropical Storm + Drought + Fire,78,4,Multiple,1.6123795770292453,"{""type"":""MultiPoint"",""coordinates"":[]}"
1695,FIN,River Flood + Coastal Flood + Drought + Heatwave,27,4,Multiple,1.57442566685689,"{""type"":""MultiPoint"",""coordinates"":[]}"
4270,RUS,Coastal Flood + Tropical Storm + Drought + Fire,78,4,Multiple,1.5729500169400126,"{""type"":""MultiPoint"",""coordinates"":[]}"
10180,CUB,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,1.5589330196380615,"{""type"":""MultiPoint"",""coordinates"":[]}"
8631,PRK,River Flood + Tropical Storm + Heatwave + Sand and Dust Storm,149,4,Multiple,1.5588420033454895,"{""type"":""MultiPoint"",""coordinates"":[]}"
9608,BLZ,River Flood + Coastal Flood + Tropical Storm + Drought,15,4,Multiple,1.5516259670257568,"{""type"":""MultiPoint"",""coordinates"":[]}"
6108,xJK,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,1.5470550060272217,"{""type"":""MultiPoint"",""coordinates"":[]}"
5772,ZAF,River Flood + Tropical Storm + Heatwave + Sand and Dust Storm,149,4,Multiple,1.5193619839847088,"{""type"":""MultiPoint"",""coordinates"":[]}"
2699,MAR,River Flood + Tropical Storm + Fire + Sand and Dust Storm,197,4,Multiple,1.5155669450759888,"{""type"":""MultiPoint"",""coordinates"":[]}"
9407,TUN,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,1.513087011873722,"{""type"":""MultiPoint"",""coordinates"":[]}"
8386,MWI,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,1.5064239799976349,"{""type"":""MultiPoint"",""coordinates"":[]}"
8683,PRT,River Flood + Tropical Storm + Extreme Heat + Fire,101,4,Multiple,1.5060700085014105,"{""type"":""MultiPoint"",""coordinates"":[]}"
3395,MOZ,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,1.4913249909877777,"{""type"":""MultiPoint"",""coordinates"":[]}"
4403,SAU,Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,180,4,Multiple,1.4862619976629503,"{""type"":""MultiPoint"",""coordinates"":[]}"
5036,UKR,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,1.4834780022501945,"{""type"":""MultiPoint"",""coordinates"":[]}"
8745,PSE,Drought + Heatwave + Extreme Heat + Sand and Dust Storm,184,4,Multiple,1.4320834618061782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2514,KEN,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,1.4066849648952484,"{""type"":""MultiPoint"",""coordinates"":[]}"
3514,MYS,River Flood + Coastal Flood + Tropical Storm + Heatwave,23,4,Multiple,1.396461984142661,"{""type"":""MultiPoint"",""coordinates"":[]}"
4852,TUR,River Flood + Coastal Flood + Drought + Extreme Heat,43,4,Multiple,1.3908859863877296,"{""type"":""MultiPoint"",""coordinates"":[]}"
4521,SOM,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,1.3846440315246582,"{""type"":""MultiPoint"",""coordinates"":[]}"
7238,GHA,River Flood + Coastal Flood + Heatwave + Sand and Dust Storm,147,4,Multiple,1.3837580233812332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1758,FRA,Coastal Flood + Tropical Storm + Drought + Fire,78,4,Multiple,1.3832949976058444,"{""type"":""MultiPoint"",""coordinates"":[]}"
6731,BGD,Tropical Storm + Extreme Heat + Fire + Sand and Dust Storm,228,4,Multiple,1.3817379474639893,"{""type"":""MultiPoint"",""coordinates"":[]}"
5608,YEM,Coastal Flood + Drought + Heatwave + Extreme Heat,58,4,Multiple,1.3662152851329128,"{""type"":""MultiPoint"",""coordinates"":[]}"
7507,GRC,Coastal Flood + Drought + Heatwave + Extreme Heat,58,4,Multiple,1.3656465244278604,"{""type"":""MultiPoint"",""coordinates"":[]}"
6888,CYP,Coastal Flood + Drought + Heatwave + Sand and Dust Storm,154,4,Multiple,1.3473640235506144,"{""type"":""MultiPoint"",""coordinates"":[]}"
5049,UKR,River Flood + Heatwave + Fire + Sand and Dust Storm,209,4,Multiple,1.3454690128564835,"{""type"":""MultiPoint"",""coordinates"":[]}"
3801,OMN,River Flood + Coastal Flood + Drought + Extreme Heat,43,4,Multiple,1.331889033317566,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,ARG,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,1.3260880055022426,"{""type"":""MultiPoint"",""coordinates"":[]}"
703,CAN,River Flood + Coastal Flood + Tropical Storm + Fire,71,4,Multiple,1.3199456191110406,"{""type"":""MultiPoint"",""coordinates"":[]}"
